Model,Norm,Dataset,Batch Size,Trace,Eigen Mean,Eigen Variance,Max Eigen,Test Accuracy,Class Similarity,Mom & WD,Train Accuracy,SkipInit,Success,P Grouping,Gen. Ratio
VGG,Variance_Normalization,CIFAR-10,256,3.390219193552636e-05,0.0074057558006336,0.1385081522169999,20.467428,77.43333333333334,0.5694993,False,100.0,True,True,32.0,0.7743333333333333
VGG,Variance_Normalization,CIFAR-10,16,0.0007591254862844911,0.0212593271553207,0.6856619156650423,329.337,73.9888888888889,0.8199463,False,84.6190781049936,True,True,32.0,0.8743759746127818
VGG,Variance_Normalization,CIFAR-100,16,0.00035098981665468806,0.0936401926818129,2.6831645742426526,35.43081,46.94444444444444,0.6671005,True,74.3557938540333,False,True,32.0,0.6313488433275335
VGG,Variance_Normalization,CIFAR-100,256,1.388688958712087e-05,0.0258639473665258,1.60339590489115,2.536468,50.62222222222222,0.6506083,True,99.96778350515464,False,True,32.0,0.5063853618362159
VGG,Variance_Normalization,CIFAR-100,256,1.0701720528196518e-05,0.0170377318255795,0.5350683205860113,3.6809917,50.45555555555556,0.65214914,True,99.97986469072166,True,True,32.0,0.5046571698374978
VGG,Variance_Normalization,CIFAR-100,16,0.00034034192183063437,0.0913972783310874,2.610969559576877,33.000226999999995,48.05555555555556,0.6677046,True,74.54785531370038,True,True,32.0,0.644626935990792
VGG,Variance_Normalization,CIFAR-100,16,0.0012500198629572191,0.0217306370062327,1.5551948613861788,576.16686,40.74444444444445,0.91206616,False,50.348111395646605,False,True,32.0,0.8092546734129823
VGG,Variance_Normalization,CIFAR-100,256,0.0001844593942171077,0.1137289044060055,7.471692567243437,12.095456,43.888888888888886,0.9131124,False,99.99597293814432,False,True,32.0,0.4389065639277069
VGG,Variance_Normalization,CIFAR-100,256,0.0001863756037163533,0.0841452326727009,3.7460103318601625,13.166119,43.6,0.91251194,False,99.99194587628864,True,True,32.0,0.4360351188078938
VGG,Variance_Normalization,CIFAR-100,16,0.0012084600968257113,0.0245569041700969,1.866641779757251,566.50036,40.16666666666666,0.9109647,False,49.903969270166456,True,True,32.0,0.8048791960658539
ViT,Variance_Normalization,CIFAR-10,16,9.006939293298511e-05,0.0133051975490649,0.308303925439221,60.241087,62.06666666666667,0.67746633,True,68.95006402048655,True,True,32.0,0.9001683689260292
ViT,Variance_Normalization,CIFAR-10,256,0.00014362537912847968,0.0072933742503856,0.1776124244636471,127.30913,60.13333333333333,0.7043782,True,85.97374355670104,True,True,32.0,0.6994383499617468
ViT,Variance_Normalization,CIFAR-10,16,0.0007262343652639412,0.0038288591222191,0.9349999272457996,684.676,61.4,0.84687185,False,67.21750960307298,True,True,32.0,0.9134524674087743
ViT,Variance_Normalization,CIFAR-10,256,0.000786885195261044,0.0250979465299088,0.6056109679515412,268.6597,59.833333333333336,0.76900524,False,92.86404639175258,True,True,32.0,0.644311072564325
ViT,Variance_Normalization,CIFAR-100,16,0.00018545224648903213,0.059837322065622,1.43395869720653,29.652181,36.855555555555554,0.60023874,True,47.80329705505762,True,True,32.0,0.7709835477060721
ViT,Variance_Normalization,CIFAR-100,256,2.499884015208447e-05,0.0534884487107833,6.650535024743445,2.9758434,38.94444444444444,0.48001835,True,99.94362113402062,True,True,32.0,0.38966413266356853
ViT,Variance_Normalization,CIFAR-100,16,0.0012749953314854158,0.0502381595736959,2.116550757783917,264.46718,35.44444444444444,0.7342169,False,46.13476312419974,True,True,32.0,0.7682806206032572
ViT,Variance_Normalization,CIFAR-100,256,0.00019358553451202695,0.0320371110547522,0.5259469282334064,35.153974,33.977777777777774,0.7590086,False,99.95570231958764,True,True,32.0,0.33992835815550443
